,prob_neg_drop_one_det,prob_neg_drop_zero_det,prob_neg_drop,lambda_rho,var,r,q_single,q_chip,q_chip_uncor,rho,lambda,r_like,Phi_like,q_chip_like,lambda_like,rho_like,var_lam_chip_like,var_r_chip_like,var_rho_chip_like,var_q_chip_like,cov_lam_r_chip_like,cov_lam_rho_chip_like,cov_lam_q_chip_like,cov_r_rho_chip_like,cov_r_q_chip_like,cov_rho_q_chip_like,concentration,dataset,date,date_index
68,0.27027027027027,0.744318181818182,0.363449691991786,1.26694045174538,1.98209411784589,2.24446602786932,0.414167811986399,0.380298192106696,0.0,0.613926037171283,2.06366952211852,2.3046371650235,0.218075062534212,0.379218592087704,2.04581246386804,0.619284745851024,0.0423080183763569,0.257187149550982,0.0033867929377251,0.0018820683800851,0.0560861037213261,-0.0104065433186818,0.0047134124258112,-0.0169777382346986,0.0,-0.0014267898293525,1.0,11,20230221,1
69,0.117647058823529,0.704347826086957,0.199579831932773,1.95798319327731,3.3119150818222,2.83152957515211,0.189038512149599,0.213485379094299,0.0,0.709318167571481,2.76037366980312,2.80606174876407,0.164312874581542,0.187623657613165,2.74077711233978,0.714389792756914,0.0434032991502331,0.262661586346833,0.0023319177136806,0.001494737196286,0.0431586802947959,-0.0083464483438765,0.0034142084014152,-0.0112494082545588,0.0,-0.0008899211910864,1.5,11,20230221,1
70,0.102362204724409,0.653225806451613,0.205128205128205,1.80769230769231,3.22203920276725,2.31043140170841,0.188417185396357,0.202071346660658,0.0,0.633785579698512,2.85221432231421,2.24975654160587,0.259693015179817,0.196227491302336,2.86138343330443,0.631754656384768,0.0638539689737435,0.153245415673199,0.0026092858450679,0.0019456904995634,0.0397967640586574,-0.0110312946396196,0.0054115589490882,-0.0087865857859071,0.0,-0.0011947988251399,2.0,11,20230221,1
71,0.142857142857143,0.685393258426966,0.174008810572687,2.38986784140969,4.51654170434986,2.68563431325009,0.239911013138911,0.289516867168597,0.0,0.688958473939824,3.46881260889815,2.49979693002209,0.227925888053877,0.268697258756874,3.50434902672404,0.68197197915637,0.0950264586548037,0.137177234282913,0.0030330377178575,0.0023082248152149,0.0312662429447078,-0.0148849222255419,0.0084686990011322,-0.006084639805904,0.0,-0.0016480708327391,2.5,11,20230221,1
72,0.314285714285714,0.939024390243902,0.189075630252101,6.17857142857143,38.3701503759398,1.18586121421298,0.352929949651974,0.475000957236283,0.410057597082389,0.889915761551108,6.94287223074045,0.991029103745707,0.0862152038698078,0.262725641010996,6.79670000013023,0.909054604212786,0.227461196055966,0.0060323540082253,0.002087345896866,0.0020463948083038,0.0005200806306339,-0.0154153317344306,0.0062919938633927,-6.95604766770148e-05,0.0,-0.0008415504569991,0.0,12,20230313,1
73,0.136363636363636,0.918367346938776,0.111111111111111,8.00462962962963,49.136869468076,1.55775848237796,0.156828023074895,0.464226429927504,0.397102972836116,0.888665138378361,9.00747568902782,1.28398650973784,0.0771788257701939,0.119939441598126,8.72151411629608,0.917802748799436,0.362708076622636,0.010572440774296,0.0022945348864549,0.0022841765922484,0.000815968564485,-0.021613780086149,0.0062504707653159,-8.58679102541421e-05,0.0,-0.0006577641420058,0.5,12,20230313,1
74,0.111111111111111,0.80952380952381,0.195744680851064,4.09148936170213,18.5864945787778,1.15490025330939,0.164812290466389,0.38101559362721,0.123567720435226,0.706254688246045,5.79322081650626,0.993709619619724,0.284818014239686,0.168854928579232,5.53984563757589,0.738556564455552,0.243318002105244,0.0075389030034516,0.003021357955685,0.0022750645668283,0.0021472153829886,-0.0221066686832823,0.009696415941926,-0.0002862606866967,0.0,-0.001292698770707,1.0,12,20230313,1
75,0.19047619047619,0.716216216216216,0.135775862068965,4.71551724137931,20.527966038579,1.40624030717389,0.337191775297011,0.412334405814385,0.0645598168860097,0.628223594403795,7.50611292441904,1.27724503441286,0.402873134811757,0.274606518996406,7.12984016560934,0.661377693166886,0.671160831187144,0.0127981382543796,0.0049725772158191,0.0039692713942826,0.0051560260782961,-0.0528760111739667,0.0324539412114193,-0.0004782829003685,0.0,-0.0030104900354028,1.5,12,20230313,1
76,0.135802469135802,0.767123287671233,0.154471544715447,3.42886178861789,9.25154819267134,2.01918708128591,0.201865865679195,0.326729748677488,0.103804651005414,0.751253900254931,4.56418500783069,1.91759479161442,0.243218353600262,0.332660635287698,4.72921815565728,0.72503777067593,0.192394874390904,0.0448216891434505,0.003824626103533,0.0025480559946024,0.0109014574390528,-0.0243880977405588,0.0140880150483894,-0.0016713055178633,0.0,-0.002159837564633,2.0,12,20230313,1
77,0.453125,0.821052631578947,0.406666666666667,1.92,4.66916387959866,1.34091678832117,0.639301284645861,0.60121997683258,0.332194333811387,0.597149804737939,3.215273595949,1.29308259827759,0.400230111644132,0.594549726312687,3.20597240703046,0.598882259806599,0.271097292042355,0.0398026178668736,0.0084122396062883,0.0034375005731445,0.0159302061925875,-0.0436958461115347,0.0238676599450729,-0.002975795382044,0.0,-0.0044585281185999,2.5,12,20230313,1
78,0.233766233766234,0.694444444444444,0.160751565762004,2.8768267223382,5.05801836112543,3.79431675932924,0.370579194612257,0.417634803744147,0.183720649316064,0.713438598891308,4.03233961101744,3.30350463190538,0.176135569375313,0.354254800786726,3.965402904346,0.725481569397466,0.127503399383988,0.239436710508669,0.0037628994564743,0.0022982748576633,0.0421733213347963,-0.0199944894681855,0.0111589944611924,-0.0077157272758183,0.0,-0.0020415692957028,3.0,13,20230313,2
79,0.475806451612903,0.828947368421053,0.32258064516129,2.38279569892473,4.84884130515387,2.30235618046661,0.622716223172039,0.553723171960032,0.386803501171081,0.727787632336887,3.27402609367475,2.63206215882433,0.142894087898946,0.540084642003752,3.09938923845065,0.768795241773462,0.0734844265197608,0.156747976114955,0.0037516252142882,0.0013665605194924,0.0223983590769523,-0.0146274196783296,0.0065826767444652,-0.0055558532849853,0.0,-0.0016328154258571,3.5,13,20230313,2
80,0.759259259259259,0.957894736842105,0.639004149377593,2.23651452282158,3.48656412556828,4.00143898274203,0.801200448068616,0.818268625034818,0.788122274313623,0.85771816917736,2.60751678487425,3.46513101863752,0.0682743004877023,0.816927828210564,2.62579038379352,0.851749072060522,0.0618754524862824,0.362792335868546,0.0056027994374329,0.00037786046192,0.0247693929537245,-0.0169648562360579,0.0032552090851366,-0.0080346502881763,0.0,-0.001055918756783,4.0,13,20230313,2
81,0.864406779661017,0.989010989010989,0.713675213675214,2.17094017094017,3.85936785080254,2.79134326095975,0.877478025494868,0.843904624868847,0.83483819744793,0.94510578547326,2.29703405090582,2.86832393768854,0.0175219487504774,0.837420355903914,2.25923789839168,0.960917029802673,0.0192109262526011,0.222897623952551,0.0019496929266789,0.0002136882791489,0.0039056007434997,-0.0045004649090914,0.0007004953701095,-0.0016611611679808,0.0,-0.0002979402615879,4.5,13,20230313,2
82,1.0,0.983870967741936,0.90084388185654,2.0548523206751,4.3267945870242,1.85850587945137,1.02532513234444,0.964462902241006,0.947727322561918,0.67984077917356,3.02254937277088,1.92532842533751,0.102320471985901,0.955450126082555,2.46210629319631,0.834591230424699,0.223130904503526,0.0786559662348783,0.0243967655384047,0.0001058869460741,0.0080481155896598,-0.0716233118507844,0.00373215502278,-0.0027281058949955,0.0,-0.0012651053535767,5.0,13,20230313,2
83,1.0,1.0,1.0,1.94947368421053,3.66832778147901,2.21103562627499,1.0,1.0,1.0,,,1.89239893569667,1.30587960694414e-09,1.0,1.94947368922755,0.999999997426473,,,,,,,,,,,6.0,13,20230313,2
